"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"604","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","1513","50","LocalVariableNamingConventions","The local variable name 'request_x' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#localvariablenamingconventions","Code Style","pmd"
"605","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","1516","58","LocalVariableNamingConventions","The local variable name 'response_x' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#localvariablenamingconventions","Code Style","pmd"
"606","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","1517","71","LocalVariableNamingConventions","The local variable name 'response_map_x' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#localvariablenamingconventions","Code Style","pmd"
"607","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataServiceTest.cls","13","23","StdCyclomaticComplexity","The class 'WebServiceMockImpl' has a Standard Cyclomatic Complexity of 16 (Highest = 15).","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"608","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataServiceTest.cls","27","10","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"609","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataServiceTest.cls","27","10","StdCyclomaticComplexity","The method 'doInvoke' has a Standard Cyclomatic Complexity of 15.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"610","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataServiceTest.cls","27","10","CyclomaticComplexity","The method 'doInvoke(Object, Object, Map<String, Object>, String, String, String, String, String, String)' has a cyclomatic complexity of 15.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"611","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MyDeployCallback.cls","13","5","EmptyStatementBlock","Avoid empty block statements.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_errorprone.html#emptystatementblock","Error Prone","pmd"
"612","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\ReassignHistoryQueueable.cls","25","12","CognitiveComplexity","The method 'execute(QueueableContext)' has a cognitive complexity of 21, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"613","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\ReassignHistoryQueueable.cls","25","12","CyclomaticComplexity","The method 'execute(QueueableContext)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"614","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\ReassignHistoryQueueable.cls","38","57","OperationWithLimitsInLoop","Avoid operations in loops that may hit governor limits","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#operationwithlimitsinloop","Performance","pmd"
"615","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\ReassignHistoryQueueable.cls","42","21","OperationWithLimitsInLoop","Avoid operations in loops that may hit governor limits","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#operationwithlimitsinloop","Performance","pmd"
"616","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","6","21","StdCyclomaticComplexity","The class 'RelatedListController' has a Standard Cyclomatic Complexity of 7 (Highest = 17).","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"617","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","6","21","CognitiveComplexity","The class 'RelatedListController' has a total cognitive complexity of 299 (highest 60), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"618","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","6","21","CyclomaticComplexity","The class 'RelatedListController' has a total cyclomatic complexity of 183 (highest 30).","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"619","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","6","21","NcssTypeCount","The type has an NCSS line count of 510","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncsstypecount","Design","pmd"
"620","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","89","19","NcssMethodCount","The method 'initData()' has an NCSS line count of 49 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"621","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","89","19","CyclomaticComplexity","The method 'initData(String, String)' has a cyclomatic complexity of 16.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"622","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","131","20","EagerlyLoadedDescribeSObjectResult","DescribeSObjectResult could be being loaded eagerly with all child relationships.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#eagerlyloadeddescribesobjectresult","Performance","pmd"
"623","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","131","82","EagerlyLoadedDescribeSObjectResult","DescribeSObjectResult could be being loaded eagerly with all child relationships.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#eagerlyloadeddescribesobjectresult","Performance","pmd"
"624","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","140","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"625","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","164","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"626","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","164","13","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"627","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","177","20","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"628","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","177","20","StdCyclomaticComplexity","The method 'getStandardHistory' has a Standard Cyclomatic Complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"629","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","177","20","NcssMethodCount","The method 'getStandardHistory()' has an NCSS line count of 51 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"630","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","177","20","CognitiveComplexity","The method 'getStandardHistory(String, Schema.DescribeSObjectResult, Integer, Map<String, Tracked_Object__mdt>)' has a cognitive complexity of 31, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"631","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","177","20","CyclomaticComplexity","The method 'getStandardHistory(String, Schema.DescribeSObjectResult, Integer, Map<String, Tracked_Object__mdt>)' has a cyclomatic complexity of 13.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"632","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","189","44","OperationWithLimitsInLoop","Avoid operations in loops that may hit governor limits","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#operationwithlimitsinloop","Performance","pmd"
"633","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","202","25","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"634","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","235","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"635","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","251","20","StdCyclomaticComplexity","The method 'mergeLists' has a Standard Cyclomatic Complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"636","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","251","20","CognitiveComplexity","The method 'mergeLists(List<HistoryWrapper>, List<HistoryWrapper>)' has a cognitive complexity of 37, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"637","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","251","20","CyclomaticComplexity","The method 'mergeLists(List<HistoryWrapper>, List<HistoryWrapper>)' has a cyclomatic complexity of 17.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"638","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","259","61","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"639","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","259","61","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"640","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","260","78","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"641","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","260","78","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"642","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","269","214","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"643","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","269","214","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"644","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","271","38","IfStmtsMustUseBraces","Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces","Code Style","pmd"
"645","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","271","38","IfElseStmtsMustUseBraces","Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces","Code Style","pmd"
"646","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","295","51","EagerlyLoadedDescribeSObjectResult","DescribeSObjectResult could be being loaded eagerly with all child relationships.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#eagerlyloadeddescribesobjectresult","Performance","pmd"
"647","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","307","20","StdCyclomaticComplexity","The method 'scrubFields' has a Standard Cyclomatic Complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"648","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","307","20","CognitiveComplexity","The method 'scrubFields(List<HistoryWrapper>, Map<String, Schema.DescribeSObjectResult>)' has a cognitive complexity of 54, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"649","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","307","20","CyclomaticComplexity","The method 'scrubFields(List<HistoryWrapper>, Map<String, Schema.DescribeSObjectResult>)' has a cyclomatic complexity of 14.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"650","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","314","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"651","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","345","20","CognitiveComplexity","The method 'splitLists(String, List<HistoryWrapper>)' has a cognitive complexity of 20, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"652","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","351","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"653","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","360","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"654","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","380","20","StdCyclomaticComplexity","The method 'createWrapper' has a Standard Cyclomatic Complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"655","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","380","20","NcssMethodCount","The method 'createWrapper()' has an NCSS line count of 54 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"656","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","380","20","CognitiveComplexity","The method 'createWrapper(SObject, String)' has a cognitive complexity of 17, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"657","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","380","20","CyclomaticComplexity","The method 'createWrapper(SObject, String)' has a cyclomatic complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"658","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","478","20","ExcessiveParameterList","Avoid long parameter lists.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"659","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","478","20","StdCyclomaticComplexity","The method 'createQuery' has a Standard Cyclomatic Complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"660","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","478","20","NcssMethodCount","The method 'createQuery()' has an NCSS line count of 41 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"661","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","478","20","CognitiveComplexity","The method 'createQuery(String, Schema.DescribeSObjectResult, Tracked_Object__mdt, String, String, Boolean)' has a cognitive complexity of 23, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"662","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","478","20","CyclomaticComplexity","The method 'createQuery(String, Schema.DescribeSObjectResult, Tracked_Object__mdt, String, String, Boolean)' has a cyclomatic complexity of 16.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"663","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","496","17","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"664","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","496","17","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"665","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","499","21","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"666","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","499","21","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"667","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","501","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"668","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","514","17","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"669","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","514","17","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"670","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","552","19","StdCyclomaticComplexity","The method 'getIconName' has a Standard Cyclomatic Complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"671","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","552","19","CyclomaticComplexity","The method 'getIconName(String)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"672","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","597","19","StdCyclomaticComplexity","The method 'getHistoryRecord' has a Standard Cyclomatic Complexity of 17.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"673","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","597","19","NcssMethodCount","The method 'getHistoryRecord()' has an NCSS line count of 67 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"674","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","597","19","CognitiveComplexity","The method 'getHistoryRecord(String, String, Boolean)' has a cognitive complexity of 60, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"675","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","597","19","CyclomaticComplexity","The method 'getHistoryRecord(String, String, Boolean)' has a cyclomatic complexity of 24.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"676","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","603","17","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"677","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","603","17","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"678","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","614","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"679","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","641","21","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"680","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","641","21","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"681","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","645","29","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"682","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","645","29","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"683","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","653","33","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"684","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","653","33","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"685","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","660","21","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"686","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","660","21","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"687","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","669","13","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"688","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","669","13","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"689","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","679","19","NcssMethodCount","The method 'saveHistory()' has an NCSS line count of 43 (limit: 40)","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"690","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","679","19","CyclomaticComplexity","The method 'saveHistory(String)' has a cyclomatic complexity of 30.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"691","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\RelatedListController.cls","691","16","EagerlyLoadedDescribeSObjectResult","DescribeSObjectResult could be being loaded eagerly with all child relationships.","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_performance.html#eagerlyloadeddescribesobjectresult","Performance","pmd"
